Name,Inspire link,Institution,Status,Timestamp
Hao-Yu Sun,Hao.Yu.Sun.1,"Tsinghua U., YMSC",Declined,2020-01-18 11:52:00
Fei Teng,Fei.Teng.1,Penn State U.,Accepted,2020-01-18 11:51:00
Gonzalo Alonso-Ãlvarez,G.Alonso.Alvarez.1,McGill,Accepted,2020-01-18 11:50:00
Gabriele Rigo,G.Rigo.1,Technion,Declined,2020-01-18 00:52:00
Mohsen Karkheiran,M.Karkheiran.1,U. of the Witwatersrand,Declined,2020-01-17 16:40:00
Ryoutaro Watanabe,R.Watanabe.1,INFN Pisa,Accepted,2020-01-17 15:38:00
Ryoutaro Watanabe,R.Watanabe.1,Rudjer Boskovic Institute,Declined,2020-01-17 15:37:00
Subhajit Mazumdar,Subhajit.Mazumdar.1,U. of the Witwatersrand,Offered,2020-01-17 14:08:00
Josh Kirklin,J.Kirklin.1,Okinawa Inst. of Science and Technology,Accepted,2020-01-17 14:07:00
Josh Kirklin,J.Kirklin.1,UCL (It from Qubit),Declined,2020-01-17 14:06:00
Zhewei Yin,Zhe.Wei.Yin.1,Uppsala and Nordita,Accepted,2020-01-17 09:07:00
Mohamed Elmi,M.Elmi.1,Rutgers,Accepted,2020-01-17 09:06:00
Brandon Melcher,B.Melcher.1,Northeastern U.,Offered,2020-01-16 16:54:00
Abhishek Mohapatra,A.Mohapatra.1,TU Munich,Accepted,2020-01-16 16:53:00
Daiki Ueda,D.Ueda.1,Central China Normal U.,Declined,2020-01-16 12:19:00
Daiki Ueda,D.Ueda.1,"CHEP, Peking U.",Accepted,2020-01-16 12:18:00
Vivek Saxena,V.Saxena.1,Harish-Chandra Research Institute,Declined,2020-01-16 12:17:00
Vivek Saxena,V.Saxena.1,Rutgers,Accepted,2020-01-16 12:16:00
Ro Jefferson,R.A.Jefferson.1,Nordita,"Nordita Fellowship, Accepted",2020-01-16 12:15:00
Douglas Tuckler,D.Tuckler.1,Carleton U.,Offered,2020-01-16 00:22:00
Charles Marteau,C.Marteau.1,UBC,Offered,2020-01-16 00:21:00
Douglas Tuckler,D.Tuckler.1,Rudjer Boskovic Institute,Offered,2020-01-15 22:10:00
Nicholas Orlofsky,N.Orlofsky.1,Carleton U.,Accepted,2020-01-15 22:09:00
Subhajit Mazumdar,Subhajit.Mazumdar.1,Seoul National U.,Offered,2020-01-15 22:08:00
Raza Sufian,R.S.Sufian.1,William and Mary,Accepted,2020-01-15 16:24:00
Raza Sufian,R.S.Sufian.1,LANL,"Director's Fellowship, Declined",2020-01-15 16:23:00
Gaurav Tomar,G.Tomar.1,TU Munich,"TUFF Fellowship, Accepted",2020-01-15 11:02:00
Akshay Yelleshpur,A.Yelleshpur.1,Brown U.,Accepted,2020-01-15 11:01:00
Josiah Couch,Josiah.D.Couch.1,UniversitÃ© Libre de Bruxelles,Declined,2020-01-14 23:23:00
Hao-Yu Sun,Hao.Yu.Sun.1,UT Austin (UQM),Offered,2020-01-14 21:06:00
Gowri Kurup,G.Kurup.1,Oxford U.,Accepted,2020-01-14 21:05:00
Christian Baadsgaard Jepsen,Christian.Baadsgaard.Jepsen.1,Simons Center for Geometry and Physics,Accepted,2020-01-14 11:57:00
Christian Baadsgaard Jepsen,Christian.Baadsgaard.Jepsen.1,Harvard (CMSA),Declined,2020-01-14 11:56:00
Soubhik Kumar,S.Kumar.20,Berkeley,Accepted,2020-01-14 09:21:00
Sungwoo Hong,Sungwoo.Hong.1,U. of Chicago and Argonne National Lab,Accepted,2020-01-13 23:52:00
Rashmish Mishra,R.K.Mishra.2,Harvard,Accepted,2020-01-13 21:19:00
Rashmish Mishra,R.K.Mishra.2,"IFAE, Barcelona",Declined,2020-01-13 21:18:00
Rashmish Mishra,R.K.Mishra.2,Rutgers,Declined,2020-01-13 21:17:00
Sayid Mondal,Sayid.Mondal.1,Shanghai U.,Declined,2020-01-13 21:16:00
Jayden Newstead,J.L.Newstead.1,U. of Melbourne,Offered,2020-01-13 19:57:00
Michele Tammaro,M.Tammaro.1,IJS Ljubljana,Accepted,2020-01-13 19:31:00
Abhishek Mohapatra,A.Mohapatra.1,TU Munich,Offered,2020-01-13 19:30:00
Ivan Esteban,Ivan.Esteban.1,Ohio State U.,"CCAPP Fellowship, Offered",2020-01-13 15:24:00
Amin Aboubrahim,A.Aboubrahim.1,"Astrocent, Warsaw",Declined,2020-01-13 09:39:00
Amin Aboubrahim,A.Aboubrahim.1,U. of MÃ¼nster,Accepted,2020-01-13 09:38:00
Hao-Yu Sun,Hao.Yu.Sun.1,"KITS, UCAS",Offered,2020-01-13 09:37:00
Josh Kirklin,J.Kirklin.1,UCL,"It from Qubit, Offered",2020-01-12 17:52:00
Asier Lopez-Eiguren,A.Lopez.Eiguren.1,Tufts U.,Accepted,2020-01-12 17:51:00
Asier Lopez-Eiguren,A.Lopez.Eiguren.1,U. of Zaragoza,Declined,2020-01-12 17:50:00
Ro Jefferson,R.A.Jefferson.1,Nordita,"Nordita Fellowship, Offered",2020-01-12 17:49:00
Aaron S. Meyer,A.S.Meyer.1,MIT,Declined,2020-01-12 17:48:00
Aaron S. Meyer,A.S.Meyer.1,UC Berkeley/LBNL,Accepted,2020-01-12 17:47:00
Cesar Agon,Cesar.A.Agon.1,Centro Atomico Bariloche,Accepted,2020-01-12 13:03:00
Cody Long,C.Long.7,Harvard,Accepted,2020-01-11 23:14:00
Arjun Kar,A.Kar.1,U. of British Columbia,"It from Qubit Fellowship, Accepted",2020-01-11 23:13:00
Wen Yin,Wen.Yin.1,SISSA,Offered,2020-01-11 23:12:00
Leong Khim Wong,L.K.Wong.1,IPhT CEA/Saclay,Accepted,2020-01-11 23:11:00
Gabriele Rigo,G.Rigo.1,Technion,Offered,2020-01-11 16:56:00
Josh Kirklin,J.Kirklin.1,Okinawa Inst. of Science and Technology,Offered,2020-01-11 16:55:00
Jin-Wei Wang,Jin.Wei.Wang.1,SISSA,Accepted,2020-01-11 16:54:00
Sadra Jazayeri,S.Jazayeri.1,Institut d'astrophysique de Paris,Accepted,2020-01-11 16:53:00
Sadra Jazayeri,S.Jazayeri.1,INFN Pisa,Declined,2020-01-11 16:52:00
Stefano Lanza,S.Lanza.1,"Utrecht, ITP",Accepted,2020-01-11 10:16:00
Zhewei Yin,Zhe.Wei.Yin.1,DESY,Offered,2020-01-11 10:15:00
Yuan Xin,Y.Xin.4,U. of Pisa,Declined,2020-01-11 10:14:00
Yuan Xin,Y.Xin.4,McGill U.,Declined,2020-01-11 10:13:00
Yuan Xin,Y.Xin.4,Yale,Accepted,2020-01-11 10:12:00
Jeff Kost,J.Kost.1,U. of Warsaw,Offered,2020-01-11 10:11:00
Sungwoo Hong,Sungwoo.Hong.1,U. of Chicago and Argonne National Lab,Offered,2020-01-11 00:41:00
Enrico Speranza,E.Speranza.1,UI Urbana-Champaign,Offered,2020-01-10 22:17:00
Aniket Joglekar,A.Joglekar.1,LAPTh Annecy,Offered,2020-01-10 22:16:00
Kyle Lee,K.Lee.15,UC Berkeley / LBNL,Accepted,2020-01-10 22:15:00
Natalia Pinzani-Fokeeva,N.Pinzani.Fokeeva.1,U. of Utrecht,Declined,2020-01-10 22:14:00
Natalia Pinzani-Fokeeva,N.Pinzani.Fokeeva.1,"CPHT, Ecole Polytechnique",Accepted,2020-01-10 22:13:00
Severin LÃ¼st,S.Lust.1,Harvard,Accepted,2020-01-10 18:15:00
Severin LÃ¼st,S.Lust.1,Northeastern U.,Declined,2020-01-10 18:14:00
Severin LÃ¼st,S.Lust.1,Leuven,Declined,2020-01-10 18:13:00
Severin LÃ¼st,S.Lust.1,Padova U.,Declined,2020-01-10 18:12:00
Avik Banerjee,A.Banerjee.6,Chalmers U. of Technology,Offered,2020-01-10 14:51:00
Hjalte Frellesvig,H.Frellesvig.1,Niels Bohr Institute,Accepted,2020-01-10 14:50:00
Marcos Crichigno,P.M.Crichigno.1,Imperial College London,Accepted,2020-01-10 12:32:00
Rafael Aoude,R.T.Aoude.1,UC Louvain,Accepted,2020-01-10 12:31:00
Guoyuan Huang,G.Y.Huang.4,MPIK,Accepted,2020-01-10 12:30:00
Vivek Saxena,V.Saxena.1,ICTS-TIFR,Declined,2020-01-10 12:28:00
Vivek Saxena,V.Saxena.1,IBS CTPU,Declined,2020-01-10 12:27:00
Aaron S. Meyer,A.S.Meyer.1,UC Berkeley and LBNL,Offered,2020-01-10 07:21:00
Zhewei Yin,Zhe.Wei.Yin.1,Uppsala U. and Nordita,Offered,2020-01-10 07:20:00
Zhewei Yin,Zhe.Wei.Yin.1,SISSA,Offered,2020-01-10 07:19:00
Zhewei Yin,Zhe.Wei.Yin.1,Technion,Offered,2020-01-10 07:18:00
Zhewei Yin,Zhe.Wei.Yin.1,ITP-CAS and Cornell,Offered,2020-01-10 07:17:00
Renaud Boussarie,R.Boussarie.1,LANL,"Oppenheimer Fellowship, Accepted",2020-01-10 07:16:00
Julio Virrueta,J.Virrueta.1,"UC Davis, QMAP",Accepted,2020-01-10 07:15:00
Andre Scaffidi,A.Scaffidi.1,SISSA (IFPU),Offered,2020-01-10 07:14:00
Andre Scaffidi,A.Scaffidi.1,INFN Torino,Offered,2020-01-10 07:13:00
Yuan Xin,Y.Xin.4,U. of Pisa,Offered,2020-01-09 23:57:00
Yuan Xin,Y.Xin.4,McGill U.,Offered,2020-01-09 23:56:00
Julio Virrueta,J.Virrueta.1,Purdue U.,Declined,2020-01-09 23:55:00
Mariana Carrillo-Gonzalez,M.Carrillo.Gonzalez.1,Imperial College London,Accepted,2020-01-09 23:54:00
Rashmish Mishra,R.K.Mishra.2,INFN Florence,Declined,2020-01-09 18:57:00
Rashmish Mishra,R.K.Mishra.2,"KEK, Tsukuba",Declined,2020-01-09 18:56:00
Rashmish Mishra,R.K.Mishra.2,SISSA,Declined,2020-01-09 18:55:00
Alessia Platania,Alessia.Platania.1,IQG Erlangen-NÃ¼rnberg,Declined,2020-01-09 18:16:00
Alessia Platania,Alessia.Platania.1,Nordita,"Nordita Fellowship, Declined",2020-01-09 18:15:00
Alessia Platania,Alessia.Platania.1,Perimeter,Accepted,2020-01-09 18:14:00
Jens Boos,J.Boos.1,SISSA (IFPU),Declined,2020-01-09 18:13:00
Jens Boos,J.Boos.1,William and Mary,Accepted,2020-01-09 18:12:00
Chi Zhang,Chi.Zhang.1,Niels Bohr Institute,Offered,2020-01-09 17:53:00
Aditya Pathak,Aditya.Pathak.1,U. of Manchester,Accepted,2020-01-09 16:38:00
Jae Hyeok Chang,J.H.Chang.3,Johns Hopkins U. and U. of Maryland,Accepted,2020-01-09 09:53:00
Jae Hyeok Chang,J.H.Chang.3,U. of Michigan,"Leinweber Fellowship, Declined",2020-01-09 09:52:00
Jae Hyeok Chang,J.H.Chang.3,Ohio State U.,"CCAPP Fellowship, Declined",2020-01-09 09:51:00
Jae Hyeok Chang,J.H.Chang.3,KIAS,Declined,2020-01-09 09:50:00
Nick Poovuttikul,N.Poovuttikul.1,Durham,Accepted,2020-01-09 09:49:00
Hyungjin Kim,Hyungjin.Kim.1,Perimeter,Declined,2020-01-09 09:48:00
Hyungjin Kim,Hyungjin.Kim.1,DESY,"5-year, Accepted",2020-01-09 09:47:00
So Chigusa,S.Chigusa.1,UC Berkeley,Accepted,2020-01-09 09:46:00
So Chigusa,S.Chigusa.1,DESY,Declined,2020-01-09 09:45:00
Julio Virrueta,J.Virrueta.1,"UC Davis, QMAP",Offered,2020-01-09 09:44:00
Julio Virrueta,J.Virrueta.1,Purdue U.,Offered,2020-01-09 09:43:00
Ryota Kojima,R.Kojima.3,Harish-Chandra Research Institute,Offered,2020-01-09 09:42:00
John Gargalionis,J.Gargalionis.1,IFIC Valencia,Offered,2020-01-09 09:41:00
Cesar Agon,Cesar.A.Agon.1,Centro Atomico Bariloche,Offered,2020-01-09 09:40:00
Cesar Agon,Cesar.A.Agon.1,Purdue U.,Declined,2020-01-09 09:39:00
Cesar Agon,Cesar.A.Agon.1,Shanghai Jiao Tong U.,Declined,2020-01-09 09:38:00
Cesar Agon,Cesar.A.Agon.1,"IAS, Tsinghua U.",Declined,2020-01-09 09:37:00
Gopolang Mohlabeng,G.M.Mohlabeng.1,Queens U.,Accepted,2020-01-09 00:59:00
Jason Pollack,J.Pollack.1,UT Austin (QI),Accepted,2020-01-09 00:28:00
Jason Pollack,J.Pollack.1,UCL (It from Qubit),Declined,2020-01-09 00:27:00
Kento Watanabe,K.Watanabe.11,"IAS, Tsinghua U.",Declined,2020-01-09 00:26:00
Kento Watanabe,K.Watanabe.11,"UC Davis, QMAP",Accepted,2020-01-09 00:25:00
Tokiro Numasawa,T.Numasawa.1,MIT,"JSPS Fellow, Accepted",2020-01-08 21:07:00
Amin Aboubrahim,A.Aboubrahim.1,"Astrocent, Warsaw",Offered,2020-01-08 19:27:00
Amin Aboubrahim,A.Aboubrahim.1,U. of MÃ¼nster,Offered,2020-01-08 19:26:00
Stefan Eccles,S.Eccles.1,TIFR Mumbai,Accepted,2020-01-08 19:25:00
Stefan Eccles,S.Eccles.1,Fudan U.,Declined,2020-01-08 19:24:00
Stefan Eccles,S.Eccles.1,Tsinghua U.,Declined,2020-01-08 19:23:00
Jeff Dror,J.A.Dror.1,UC Santa Cruz,Accepted,2020-01-08 15:18:00
Wen Yin,Wen.Yin.1,U. of Tokyo,Offered,2020-01-08 15:17:00
Jens Boos,J.Boos.1,SISSA (IFPU),Offered,2020-01-08 11:37:00
Jens Boos,J.Boos.1,William and Mary,Offered,2020-01-08 11:36:00
Severin LÃ¼st,S.Lust.1,Northeastern U.,Offered,2020-01-08 08:17:00
Gowri Kurup,G.Kurup.1,Oxford,Offered,2020-01-08 08:16:00
Gowri Kurup,G.Kurup.1,Technion,Declined,2020-01-08 08:15:00
Gowri Kurup,G.Kurup.1,Carleton U.,Declined,2020-01-08 08:14:00
Gowri Kurup,G.Kurup.1,DESY,Declined,2020-01-08 08:13:00
Ben Michel,B.Michel.2,CEA Saclay and Ãcole Polytechnique,Offered,2020-01-08 08:12:00
Ziqi Yan,Z.Yan.2,Nordita,Accepted,2020-01-08 08:11:00
Sung Hak Lim,Sung.Hak.Lim.1,HKUST,Declined,2020-01-08 08:10:00
Sung Hak Lim,Sung.Hak.Lim.1,"TD Lee Institute, Shanghai",Declined,2020-01-08 08:09:00
Sung Hak Lim,Sung.Hak.Lim.1,Rutgers,Accepted,2020-01-08 08:08:00
Nicholas Orlofsky,N.Orlofsky.1,Carleton U.,Offered,2020-01-08 08:07:00
Indranil Halder,I.Halder.1,UC Los Angeles,Declined,2020-01-08 08:06:00
Indranil Halder,I.Halder.1,U. of Chicago,Declindd,2020-01-08 08:05:00
Indranil Halder,I.Halder.1,KITP,Declined,2020-01-08 08:04:00
Indranil Halder,I.Halder.1,Harvard,Accepted,2020-01-08 08:03:00
Soubhik Kumar,S.Kumar.20,Oxford,Declined,2020-01-08 08:02:00
Soubhik Kumar,S.Kumar.20,Harvard,Offered,2020-01-08 08:01:00
Soubhik Kumar,S.Kumar.20,Berkeley,Offered,2020-01-08 08:00:00
Kevin Nguyen,K.Nguyen.4,King's College London,"STFC, Offered",2020-01-08 07:59:00
Callum Jones,C.R.T.Jones.1,UT Austin,Declined,2020-01-08 07:58:00
Callum Jones,C.R.T.Jones.1,Uppsala,Declined,2020-01-08 07:57:00
Callum Jones,C.R.T.Jones.1,Penn State U.,Declined,2020-01-08 07:56:00
Callum Jones,C.R.T.Jones.1,UC Los Angeles,Accepted,2020-01-08 07:55:00
Tom Tong,T.Tong.3,"U. of Massachusetts, Amherst",Accepted,2020-01-08 07:54:00
Tom Tong,T.Tong.3,INFN Pisa,Declined,2020-01-08 07:53:00
Tom Tong,T.Tong.3,ITP-CAS and Michigan State U.,Declined,2020-01-08 07:52:00
Andrea Caputo,Andrea.Caputo.1,Ohio State U.,"CCAPP Fellowship, Declined",2020-01-08 00:36:00
Andrea Caputo,Andrea.Caputo.1,"LAPTh, Annecy",Declined,2020-01-08 00:35:00
Andrea Caputo,Andrea.Caputo.1,GRAPPA,Declined,2020-01-08 00:34:00
Andrea Caputo,Andrea.Caputo.1,U. of Michigan,"Leinweber Research Fellowship, Declined",2020-01-08 00:33:00
Josiah Couch,Josiah.D.Couch.1,UniversitÃ© Libre de Bruxelles,Offered,2020-01-08 00:10:00
Arjun Kar,A.Kar.1,U. of British Columbia (It from Qubit),Offered,2020-01-08 00:09:00
Rachel Houtz,R.Houtz.1,IPPP Durham,Accepted,2020-01-08 00:08:00
Yann Gouttenoire,Y.Gouttenoire.1,Tel Aviv U.,Accepted,2020-01-07 23:22:00
Sungwoo Hong,Sungwoo.Hong.1,CERN,Declined,2020-01-07 23:21:00
Oren Slone,O.Slone.1,Johns Hopkins U. and U. of Maryland,Declined,2020-01-07 23:07:00
Gopolang Mohlabeng,G.M.Mohlabeng.1,Carleton U.,Declined,2020-01-07 21:34:00
Akshay Yelleshpur,A.Yelleshpur.1,Northwestern U.,Offered,2020-01-07 21:33:00
Akshay Yelleshpur,A.Yelleshpur.1,Uppsala U.,Offered,2020-01-07 21:32:00
Jason Pollack,J.Pollack.1,UI Urbana-Champaign,Declined,2020-01-07 21:31:00
Jason Pollack,J.Pollack.1,UCL (It from Qubit),Offered,2020-01-07 21:30:00
Dong-Gang Wang,Dong.Gang.Wang.1,"Cambridge U., DAMTP",Accepted,2020-01-07 21:29:00
Dong-Gang Wang,Dong.Gang.Wang.1,IAP Paris,Declined,2020-01-07 21:28:00
Kim Berghaus,K.V.Berghaus.1,"Stony Brook U., YITP",Accepted,2020-01-07 21:27:00
Kim Berghaus,K.V.Berghaus.1,Ohio State U.,"CCAPP Fellowship, Declined",2020-01-07 21:26:00
Rashmish Mishra,R.K.Mishra.2,SISSA,Offered,2020-01-07 20:56:00
Severin LÃ¼st,S.Lust.1,Padova U.,Offered,2020-01-07 20:48:00
Andrew P. Turner,A.P.Turner.1,UT Austin,Declined,2020-01-07 20:47:00
Andrew P. Turner,A.P.Turner.1,U. of Amsterdam,Declined,2020-01-07 20:46:00
Andrew P. Turner,A.P.Turner.1,U. of Pennsylvania,Accepted,2020-01-07 20:45:00
Rashmish Mishra,R.K.Mishra.2,Rutgers,Offered,2020-01-07 20:28:00
Andrea Manenti,A.Manenti.1,SISSA,Declined,2020-01-07 20:27:00
Andrea Manenti,A.Manenti.1,Uppsala,Accepted,2020-01-07 20:26:00
Subhajit Ghosh,Subhajit.Ghosh.1,U. of Notre Dame,Accepted,2020-01-07 20:25:00
Christian Baadsgaard Jepsen,Christian.Baadsgaard.Jepsen.1,Simons Center for Geometry and Physics,Offered,2020-01-07 20:24:00
Christian Baadsgaard Jepsen,Christian.Baadsgaard.Jepsen.1,SISSA,Offered,2020-01-07 20:23:00
Christian Baadsgaard Jepsen,Christian.Baadsgaard.Jepsen.1,Ãcole Polytechnique,Offered,2020-01-07 20:22:00
Christian Baadsgaard Jepsen,Christian.Baadsgaard.Jepsen.1,UC Los Angeles,Offered,2020-01-07 20:21:00
Raymond Co,Raymond.T.M.Co.1,U. of Minnesota,Accepted,2020-01-07 19:37:00
Raymond Co,Raymond.T.M.Co.1,Carleton U.,Declined,2020-01-07 19:36:00
Arsenii Titov,A.V.Titov.1,IFIC Valencia,Accepted,2020-01-07 19:27:00
Arsenii Titov,A.V.Titov.1,U. of Pisa,Declined,2020-01-07 19:26:00
Reuven Balkin,R.Balkin.1,SISSA,Declined,2020-01-07 19:25:00
Ryan Janish,R.Janish.1,Fermilab,Accepted,2020-01-07 18:37:00
Charanjit K. Khosa,C.K.Khosa.1,Genova U.,Offered,2020-01-07 18:04:00
Ruben Monten,R.Monten.1,Nordita,Offered,2020-01-07 18:01:00
James Bonifacio,J.Bonifacio.1,KIAS,Declined,2020-01-07 17:17:00
Samuel Homiller,S.Homiller.1,Harvard,Accepted,2020-01-07 17:16:00
Animik Ghosh,A.Ghosh.16,UI Urbana-Champaign,Accepted,2020-01-07 16:53:00
Jie-qiang Wu,J.Q.Wu.4,UC Santa Barbara,Accepted,2020-01-07 16:52:00
Joshua Eby,J.Eby.1,Rice U.,Declined,2020-01-07 16:51:00
Joshua Eby,J.Eby.1,USC,Declined,2020-01-07 16:50:00
Joshua Eby,J.Eby.1,IPMU,Accepted,2020-01-07 16:49:00
Carlos Blanco,C.Blanco.2,Brookhaven National Lab,Offered,2020-01-07 16:04:00
Carlos Blanco,C.Blanco.2,UI Urbana-Champaign,Declined,2020-01-07 16:03:00
Carlos Blanco,C.Blanco.2,Stony Brook U.,Declined,2020-01-07 16:02:00
Carlos Blanco,C.Blanco.2,U. of Michigan,Declined,2020-01-07 16:01:00
Govert Nijs,G.Nijs.1,Technion,Declined,2020-01-07 15:56:00
Govert Nijs,G.Nijs.1,MIT,Accepted,2020-01-07 15:55:00
Alvaro Herraez,A.Herraez.1,IPhT CEA/Saclay,Accepted,2020-01-07 15:54:00
Gustav Mogull,G.Mogull.1,Humboldt U. Berlin & AEI Potsdam,"5-year, Accepted",2020-01-07 14:49:00
Camila S. Machado,C.S.Machado.1,DESY and Weizmann,"4-year, Accepted",2020-01-07 14:31:00
Camila S. Machado,C.S.Machado.1,SISSA,Declined,2020-01-07 14:30:00
Ruben Monten,R.Monten.1,Case Western Reserve U.,Offered,2020-01-07 14:29:00
Mario Flory,M.Flory.1,IFT Madrid,Accepted,2020-01-07 14:02:00
Giovanni Grilli di Cortona,G.Grilli.di.Cortona.1,INFN Frascati,"Cabibbo Fellowship, Accepted",2020-01-07 12:13:00
Markus Ebert,M.A.Ebert.1,MPI Munich,Accepted,2020-01-07 12:04:00
Hyun-Sik Jeong,Hyun.Sik.Jeong.1,"Kavli Institute for Theoretical Sciences, Beijing",Accepted,2020-01-07 11:34:00
Arvin Shahbazi-Moghaddam,A.Shahbazi.Moghaddam.1,UC Santa Barbara,Declined,2020-01-07 11:14:00
Arvin Shahbazi-Moghaddam,A.Shahbazi.Moghaddam.1,Stanford,Offered,2020-01-07 11:13:00
Leonardo de la Cruz,L.De.La.Cruz.1,INFN Bologna,Accepted,2020-01-07 11:12:00
Johannes H. Weber,Johannes.H.Weber.1,Humboldt U. Berlin,"4-years, Accepted",2020-01-07 10:11:00
Clara Murgui,C.Murgui.1,Caltech,"Burke Fellowship, Accepted",2020-01-07 09:34:00
Kento Watanabe,K.Watanabe.11,KIAS,Declined,2020-01-07 09:06:00
Kento Watanabe,K.Watanabe.11,"UC Davis, QMAP",Offered,2020-01-07 09:05:00
Rashmish Mishra,R.K.Mishra.2,"KEK, Tsukuba",Offered,2020-01-07 09:04:00
Rashmish Mishra,R.K.Mishra.2,INFN Florence,Offered,2020-01-07 08:20:00
Rashmish Mishra,R.K.Mishra.2,"IFAE, Barcelona",Offered,2020-01-07 08:19:00
Fatemeh Elahi,F.Elahi.1,IBS CTPU,Declined,2020-01-07 08:18:00
Fatemeh Elahi,F.Elahi.1,Penn State U.,Declined,2020-01-07 08:17:00
Fatemeh Elahi,F.Elahi.1,"TD Lee Institute, Shanghai",Declined,2020-01-07 08:16:00
Fatemeh Elahi,F.Elahi.1,Padova U.,Declined,2020-01-07 08:15:00
Fatemeh Elahi,F.Elahi.1,Mainz,Accepted,2020-01-07 08:14:00
Seth Koren,S.Koren.1,"U. of Chicago, EFI","Oehme Postdoctoral Fellow, Accepted",2020-01-07 08:13:00
James Bonifacio,J.Bonifacio.1,U. of Cambridge,Accepted,2020-01-07 08:11:00
Stefano Lanza,S.Lanza.1,Ben Gurion U.,Declined,2020-01-07 08:10:00
Volodymyr Takhistov,V.Takhistov.1,IPMU,"Kavli Fellowship, Accepted",2020-01-07 08:09:00
Julio Parra-Martinez,J.Parra.Martinez.1,SLAC,Declined,2020-01-07 08:08:00
Julio Parra-Martinez,J.Parra.Martinez.1,Caltech,"Burke Fellowship, Accepted",2020-01-07 08:07:00
Mariana Carrillo-Gonzalez,M.Carrillo.Gonzalez.1,Imperial College London,Offered,2020-01-07 08:06:00
Yann Gouttenoire,Y.Gouttenoire.1,SISSA,Declined,2020-01-07 01:19:00
Gherardo Vita,G.Vita.1,LANL,"Director's Fellowship, Declined",2020-01-07 01:18:00
Gherardo Vita,G.Vita.1,UC Berkeley / LBNL,Declined,2020-01-07 01:17:00
Gherardo Vita,G.Vita.1,U. of Zurich,Declined,2020-01-07 01:16:00
Gherardo Vita,G.Vita.1,SLAC,Accepted,2020-01-07 01:15:00
Tom Tong,T.Tong.3,INFN Pisa,Offered,2020-01-07 01:14:00
Mikhail Khramtsov,M.A.Khramtsov.1,VUB,Declined,2020-01-07 01:13:00
Mikhail Khramtsov,M.A.Khramtsov.1,"U. of Pennsylvania and VUB, It from Qubit",Accepted,2020-01-07 01:12:00
Malte Buschmann,M.S.A.Buschmann.1,Princeton,Accepted,2020-01-06 22:34:00
Malte Buschmann,M.S.A.Buschmann.1,Nordita,Declined,2020-01-06 22:33:00
Mritunjay Verma,M.Verma.2,U. of Southampton,Accepted,2020-01-06 21:41:00
Nadav Outmezguine,N.J.Outmezguine.1,MIT,Declined,2020-01-06 20:57:00
Nadav Outmezguine,N.J.Outmezguine.1,UC Berkeley/LBNL,Accepted,2020-01-06 20:56:00
Federico Carta,F.Carta.1,Durham U.,"STFC, Accepted",2020-01-06 20:55:00
Federico Carta,F.Carta.1,UniversitÃ© Libre de Bruxelles,Declined,2020-01-06 20:54:00
Marco Hufnagel,Marco.Hufnagel.1,SISSA,Offered,2020-01-06 20:53:00
Reuven Balkin,R.Balkin.1,U. of Padua,Declined,2020-01-06 20:52:00
Severin LÃ¼st,S.Lust.1,Leuven,Offered,2020-01-06 20:51:00
Biswajit Sahoo,B.Sahoo.6,Dublin Institute for Advanced Studies,Declined,2020-01-06 20:50:00
Biswajit Sahoo,B.Sahoo.6,Penn State U.,Declined,2020-01-06 20:48:00
Biswajit Sahoo,B.Sahoo.6,EPFL (Simons Collaboration),Accepted,2020-01-06 20:47:00
Gim Seng Ng,Gim.Seng.Ng.1,IPhT CEA/Saclay,Accepted,2020-01-06 20:46:00
Chia-Hsien Shen,C.H.Shen.2,DESY,"4-year, Declined",2020-01-06 20:45:00
Chia-Hsien Shen,C.H.Shen.2,Penn State U.,Declined,2020-01-06 20:44:00
Chia-Hsien Shen,C.H.Shen.2,Yale,"Mossman Fellow, Declined",2020-01-06 20:43:00
Chia-Hsien Shen,C.H.Shen.2,UC San Diego,Accepted,2020-01-06 20:42:00
Xun-Jie Xu,Xun.Jie.Xu.1,ULB Brussels,Offered,2020-01-06 18:41:00
Xun-Jie Xu,Xun.Jie.Xu.1,IFIC Valencia,Offered,2020-01-06 18:40:00
Xun-Jie Xu,Xun.Jie.Xu.1,U. of MÃ¼nster,Declined,2020-01-06 18:39:00
Grant Remmen,G.N.Remmen.1,KITP + Fundamental Physics Fellowship (UC Santa Barbara),Accepted,2020-01-06 18:38:00
Grant Remmen,G.N.Remmen.1,Princeton Gravity Initiative,Declined,2020-01-06 18:37:00
Prahar Mitra,Prahar.Mitra.1,Cambridge U.,Accepted,2020-01-06 17:53:00
Prahar Mitra,Prahar.Mitra.1,"Ecole Polytechnique, CPhT",Declined,2020-01-06 17:52:00
